Waktu;Hari;Kelompok_Umur_Pengemudi;Jenis_Kelamin_Pengemudi;Pendidikan;Hubungan_Pengemudi_Kendaraan;Pengalaman_Mengemudi;Jenis_Kendaraan;Pemilik_Kendaraan;Usia_Kendaraan;Kerusakan_Kendaraan;Lokasi_Kecelakaan;Jalur_atau_Median;Kondisi_Jalan;Jenis_Persimpangan;Jenis_Permukaan_Jalan;Kondisi_Permukaan_Jalan;Kondisi_Pencahayaan;Kondisi_Cuaca;Jenis_Tabrakan;Jumlah_Kendaraan_Terlibat;Jumlah_Korban;Pergerakan_Kendaraan;Kelas_Korban;Jenis_Kelamin_Korban;Kelompok_Umur_Korban;Keparahan_Korban;Pekerjaan_Korban;Kondisi_Korban;Pergerakan_Pejalan_Kaki;Penyebab_Kecelakaan;Tingkat_Keparahan_Kecelakaan
966;1;1;0;0;2;1;6;1;5;2;8;3;6;4;0;3;3;6;6;2.0;1.0;1;1;1;0;2;6;3;4;18;1
966;1;1;0;2;0;4;3;1;5;2;8;3;2;4;0;3;3;6;6;2.0;1.0;11;3;2;3;3;6;3;4;6;1
60;6;3;0;3;2;1;13;2;5;2;12;3;2;4;0;3;3;6;2;2.0;1.0;1;1;0;0;1;6;3;4;1;1
60;6;0;0;2;0;2;13;1;5;2;8;2;2;4;0;3;3;6;2;2.0;1.0;1;1;0;1;2;3;3;4;16;1
113;0;3;0;2;0;3;5;1;5;2;8;2;2;6;0;0;3;6;2;1.0;1.0;11;3;2;3;3;6;3;4;16;1
951;1;3;0;2;0;2;13;3;5;2;8;4;2;4;0;3;3;6;2;2.0;1.0;0;3;2;3;3;6;3;4;18;1
951;1;3;0;1;0;4;13;1;5;2;12;0;2;4;0;3;3;6;2;2.0;1.0;1;1;0;1;2;6;3;4;7;1
472;6;0;0;2;0;2;5;1;5;2;9;2;2;4;0;0;2;6;2;2.0;2.0;9;3;2;3;3;3;3;4;6;1
472;6;0;0;3;0;0;0;1;1;2;9;2;6;4;0;0;2;6;2;2.0;2.0;3;1;0;0;2;3;3;4;6;1
448;5;0;0;2;0;2;3;1;2;2;2;2;2;4;0;3;3;6;2;3.0;1.0;1;0;1;0;2;3;3;6;0;1
448;5;0;0;0;0;0;4;1;2;2;12;2;2;4;0;3;3;6;2;3.0;1.0;1;1;0;1;2;3;3;4;6;1
448;5;0;0;2;0;4;11;1;5;2;9;2;2;4;0;3;3;6;2;3.0;1.0;4;2;1;1;2;6;3;4;1;1
1012;3;3;0;2;0;0;2;1;1;2;12;0;2;4;0;3;3;6;1;2.0;1.0;9;1;1;0;2;3;3;4;6;1
1012;3;3;0;2;0;2;3;1;1;2;9;0;2;4;0;3;3;6;2;2.0;1.0;1;2;1;1;2;3;3;4;6;1
156;4;0;0;2;0;1;3;1;1;2;9;2;2;5;0;3;3;6;6;2.0;3.0;9;0;0;4;2;3;3;6;10;1
156;4;0;0;2;0;2;11;1;2;2;12;2;2;5;0;3;3;6;2;2.0;3.0;1;0;0;2;2;3;3;5;6;1
156;4;0;0;2;0;1;4;1;5;2;12;2;2;5;0;3;3;6;2;2.0;3.0;1;1;0;5;2;3;3;4;18;1
489;4;1;0;2;0;1;13;1;5;2;12;0;2;6;0;3;2;6;2;1.0;1.0;1;2;0;5;2;3;3;4;6;1
129;2;3;0;2;0;4;3;1;5;2;12;3;2;4;0;3;3;6;2;2.0;1.0;1;2;1;1;2;3;3;4;7;1
129;2;0;0;2;0;0;3;1;5;2;9;2;2;4;0;3;3;6;2;2.0;1.0;1;3;2;3;3;3;3;4;11;1
128;1;0;0;0;2;0;13;1;1;2;1;0;2;6;0;0;3;3;2;2.0;1.0;1;3;2;3;3;6;3;4;18;1
128;1;1;0;0;0;5;13;1;5;2;12;5;2;6;0;0;3;3;6;2.0;1.0;1;1;0;0;2;3;3;4;6;1
961;0;1;0;2;0;0;13;1;5;2;8;0;2;4;0;0;3;3;6;2.0;1.0;1;3;2;3;3;6;3;4;16;1
961;0;1;0;2;0;2;4;1;5;2;12;0;2;4;0;0;3;3;2;2.0;1.0;1;1;0;5;2;3;3;4;16;1
46;5;3;0;2;0;4;4;1;5;2;8;0;2;4;0;3;3;6;6;2.0;2.0;1;2;1;4;1;3;3;4;16;1
46;5;3;0;2;0;4;3;1;5;2;8;4;2;4;0;3;3;6;6;2.0;2.0;1;3;2;3;3;3;3;4;16;1
674;5;0;0;2;2;2;2;1;5;2;8;0;2;4;0;0;2;6;2;2.0;1.0;5;0;0;4;2;3;3;4;18;1
674;5;1;0;3;0;1;3;1;5;2;12;0;2;4;0;0;2;6;2;2.0;1.0;5;3;2;3;3;3;3;4;13;1
1062;0;3;0;2;0;1;3;3;5;2;12;3;2;4;0;0;3;3;6;2.0;2.0;1;1;0;0;2;3;3;4;18;1
1062;0;3;0;2;0;3;9;1;5;2;8;1;2;4;0;0;3;3;2;2.0;2.0;1;2;1;2;2;6;3;4;1;1
1062;0;1;0;2;0;1;3;1;5;2;9;5;2;4;0;0;3;3;2;2.0;2.0;3;3;2;3;3;3;3;4;1;1
625;3;0;0;2;0;1;3;3;1;2;1;0;2;4;0;0;2;1;2;2.0;1.0;1;1;0;0;2;6;3;4;17;1
625;3;0;0;3;0;2;5;1;0;2;12;5;2;4;0;0;2;1;2;2.0;1.0;1;1;0;5;2;3;3;4;13;1
436;5;1;0;2;0;4;14;1;4;2;9;5;2;4;0;0;2;3;2;2.0;1.0;1;3;2;3;3;3;3;4;1;1
436;5;4;0;2;0;2;3;1;5;2;12;5;2;4;0;0;2;3;2;2.0;1.0;1;1;0;1;2;3;3;4;18;1
327;2;0;0;2;0;1;3;1;5;2;12;5;2;6;0;0;3;3;7;2.0;2.0;1;3;2;3;3;3;3;4;16;1
327;2;1;0;2;0;2;0;1;2;2;12;4;2;6;0;0;3;3;2;2.0;2.0;3;1;0;0;2;6;3;4;0;1
327;2;1;0;0;0;1;4;1;5;2;12;2;2;6;0;0;3;3;6;2.0;2.0;1;3;2;3;3;3;3;4;18;1
337;3;3;0;2;0;2;13;1;1;2;12;5;2;4;0;0;3;3;2;1.0;1.0;1;1;1;1;2;3;3;4;18;0
332;5;0;0;2;0;0;3;1;5;2;11;0;2;5;0;3;3;6;2;3.0;2.0;5;3;2;3;3;6;3;4;19;1
332;5;3;0;2;0;1;6;1;5;2;8;2;2;5;0;3;3;6;2;3.0;2.0;1;1;0;0;2;3;3;4;17;1
332;5;3;0;2;0;4;3;1;5;2;8;2;2;5;0;3;3;6;2;3.0;2.0;1;3;2;3;3;3;3;4;1;1
332;5;1;0;2;0;3;0;1;2;2;8;2;2;5;0;3;3;6;2;3.0;2.0;1;1;1;1;2;3;3;4;18;1
98;1;3;0;2;0;1;5;1;5;2;11;2;2;6;0;3;3;6;2;1.0;1.0;1;3;2;3;3;3;3;4;6;1
494;5;2;1;2;0;3;3;3;5;2;11;0;2;6;0;0;2;0;2;1.0;1.0;1;1;1;1;2;6;3;4;18;1
752;0;0;0;1;0;2;13;1;5;2;8;2;2;5;0;3;2;6;2;1.0;1.0;2;3;2;3;3;6;3;4;0;0
494;6;0;0;2;0;2;3;1;4;2;12;2;2;6;0;0;2;3;2;2.0;1.0;1;3;2;3;3;3;3;4;6;1
494;6;0;0;1;0;1;11;1;5;2;9;0;2;6;0;0;2;3;2;2.0;1.0;1;1;0;0;2;3;3;4;6;1
965;1;1;0;2;0;4;2;3;0;2;12;0;2;4;0;0;3;3;7;2.0;1.0;1;2;0;0;2;3;3;4;13;1
965;1;0;0;2;0;4;2;1;0;2;12;0;2;4;0;0;3;3;2;2.0;1.0;1;3;2;3;3;6;3;4;6;1
838;4;0;0;2;0;2;2;1;5;2;4;0;2;6;0;0;2;8;2;2.0;1.0;1;1;0;0;2;3;3;4;7;1
838;4;3;0;2;0;0;6;1;5;2;1;0;2;6;0;0;2;8;2;2.0;1.0;9;3;2;3;3;3;3;4;1;1
489;6;0;0;4;0;3;13;1;4;2;2;2;2;4;0;0;1;3;7;2.0;1.0;9;0;1;5;2;3;3;5;18;1
489;6;0;0;2;0;3;5;1;5;2;8;2;2;4;0;0;1;3;6;2.0;1.0;4;3;2;3;3;3;3;4;18;1
72;5;4;0;1;0;1;3;1;5;2;12;2;2;4;0;3;3;6;2;2.0;1.0;5;1;1;0;2;3;3;4;0;1
72;5;3;0;2;2;0;3;1;5;2;8;0;2;4;1;3;3;6;2;2.0;1.0;5;3;2;3;3;3;3;4;10;1
140;5;3;0;2;0;2;11;1;5;2;8;2;2;4;0;3;3;6;2;2.0;1.0;1;0;1;1;2;3;3;4;0;1
140;5;0;0;3;0;1;13;1;5;2;12;2;2;4;0;3;3;6;2;2.0;1.0;1;1;0;1;2;6;3;4;1;1
141;5;0;0;3;2;2;13;1;4;2;9;0;2;5;0;3;3;6;2;1.0;1.0;5;3;2;3;3;6;3;4;13;1
706;6;1;0;2;0;4;13;1;4;2;8;5;3;4;0;3;2;6;2;3.0;1.0;5;1;0;5;2;3;3;4;18;1
706;6;2;1;2;0;2;0;1;4;2;9;5;2;4;2;3;2;6;2;3.0;1.0;1;3;2;3;3;6;3;4;0;1
706;6;2;1;1;0;2;5;1;5;2;11;2;2;4;0;3;2;6;6;3.0;1.0;2;3;2;3;3;3;3;4;13;1
1024;1;0;0;2;0;2;2;1;4;2;8;2;7;6;0;0;3;6;6;1.0;1.0;5;0;1;0;1;6;3;5;18;1
377;4;2;1;2;0;4;5;1;2;2;12;5;2;4;0;0;2;6;2;3.0;1.0;4;0;1;1;2;0;3;7;7;1
377;4;0;0;2;0;0;2;1;4;2;12;0;2;4;0;0;2;6;2;3.0;1.0;1;0;0;5;2;3;3;4;7;1
377;4;0;0;2;0;1;5;1;4;2;2;5;2;4;0;0;2;6;2;3.0;1.0;1;1;0;0;2;3;3;4;13;1
396;5;0;0;2;0;0;11;1;5;2;8;2;2;6;0;3;1;6;2;2.0;1.0;1;3;2;3;3;3;3;4;13;1
396;5;0;0;2;0;2;3;1;5;2;12;2;2;6;0;3;1;6;2;2.0;1.0;1;0;0;1;1;3;3;6;11;1
926;4;1;0;3;0;2;13;1;5;2;8;2;0;4;0;0;2;0;0;1.0;1.0;1;1;1;4;1;3;3;4;6;1
784;1;0;0;2;0;2;10;1;5;2;8;2;2;4;0;0;2;6;2;1.0;1.0;1;2;1;4;2;3;3;4;1;1
446;5;3;0;2;0;4;13;1;4;2;8;2;7;5;0;0;2;6;6;2.0;1.0;1;0;0;5;2;6;3;8;10;1
446;5;1;0;2;0;1;13;1;4;2;2;0;7;5;0;0;2;6;7;2.0;1.0;1;0;1;0;2;6;3;5;18;1
625;1;1;0;2;2;4;0;1;4;2;8;0;6;4;0;0;2;6;2;1.0;1.0;1;3;2;3;3;6;3;4;13;1
495;5;0;0;2;0;1;3;1;2;2;12;3;6;6;0;3;2;6;2;2.0;1.0;5;1;0;0;2;3;3;4;1;0
495;5;0;0;3;1;2;3;1;5;2;12;2;2;6;0;3;2;6;2;2.0;1.0;1;3;2;3;3;3;3;4;0;0
1012;3;1;0;3;0;2;3;1;2;2;2;6;3;6;0;0;3;6;2;1.0;1.0;1;1;0;0;2;3;3;4;18;1
245;5;1;0;2;0;2;0;1;0;2;11;0;2;4;0;3;3;6;2;1.0;1.0;9;1;0;0;2;6;3;4;9;0
546;5;0;0;2;0;2;15;1;5;2;2;2;2;4;0;0;2;3;2;2.0;1.0;1;3;2;3;3;3;3;4;0;1
546;5;0;0;3;0;4;4;1;4;2;8;0;2;4;0;0;2;3;2;2.0;1.0;9;0;1;1;2;0;3;6;16;1
456;1;1;0;2;0;3;15;1;1;2;12;5;2;4;0;0;2;1;6;2.0;1.0;5;3;2;3;3;1;3;4;18;1
456;1;0;0;2;0;2;4;1;4;2;2;2;5;4;0;0;2;1;0;2.0;1.0;1;1;1;0;2;3;3;4;2;1
346;0;0;0;3;0;0;10;3;0;2;12;3;2;4;3;0;3;6;2;1.0;1.0;2;2;1;0;2;3;3;4;18;1
236;6;3;0;2;0;2;15;3;4;2;12;3;2;6;0;0;3;3;7;2.0;2.0;1;1;0;0;2;3;3;4;0;1
236;6;3;0;2;0;4;3;2;2;2;8;2;6;6;0;0;3;3;2;2.0;2.0;5;1;0;4;2;3;3;4;18;1
1000;1;4;0;1;2;1;3;2;4;2;12;2;2;4;0;3;3;6;2;2.0;2.0;5;3;2;3;3;0;3;4;1;1
1000;1;3;0;2;0;0;13;1;1;2;12;2;2;4;0;3;3;6;7;2.0;2.0;5;3;2;3;3;3;3;4;6;1
555;0;1;0;2;0;0;2;3;5;2;9;2;2;6;0;3;2;0;7;1.0;1.0;0;1;0;0;2;3;3;4;0;1
773;0;4;0;0;2;1;2;1;1;2;8;2;2;5;0;0;2;3;2;2.0;1.0;5;1;0;1;1;3;3;4;16;1
773;0;0;0;2;0;2;3;1;1;2;2;4;2;5;0;0;2;3;2;2.0;1.0;5;3;2;3;3;3;3;4;18;1
528;1;1;0;3;2;1;2;1;0;2;12;0;2;4;0;3;2;6;2;1.0;1.0;5;1;0;0;2;3;3;4;17;2
983;3;0;0;2;0;0;3;1;4;2;0;5;8;6;0;0;3;3;2;2.0;1.0;1;1;0;0;2;6;3;4;17;1
983;3;0;0;2;2;2;6;1;4;2;9;2;2;6;1;0;3;3;2;2.0;1.0;1;3;2;3;3;3;3;4;16;1
782;1;0;0;2;0;3;13;1;2;2;8;0;2;4;0;1;2;5;6;2.0;1.0;1;1;0;0;2;3;3;4;1;1
782;1;1;0;2;0;1;3;1;5;2;1;5;2;4;0;1;2;5;2;2.0;1.0;1;3;2;3;3;3;3;4;1;1
358;5;1;0;2;0;2;3;3;5;2;8;5;0;4;0;3;3;6;2;3.0;1.0;1;1;0;1;2;3;3;4;18;1
358;5;1;0;2;0;4;3;1;2;2;4;5;2;4;0;3;3;6;2;3.0;1.0;1;3;2;3;3;3;3;4;16;1
358;5;1;0;3;0;1;13;1;5;2;12;2;2;4;0;3;3;6;2;3.0;1.0;1;1;0;1;2;6;3;4;18;1
709;3;4;0;3;2;4;3;1;5;2;9;0;2;6;0;3;2;6;2;2.0;1.0;1;2;1;5;2;3;3;4;18;1
709;3;0;0;2;0;0;13;3;4;2;9;5;2;6;0;3;2;6;2;2.0;1.0;1;2;1;1;2;3;3;4;0;1
227;0;3;0;2;0;2;12;1;0;2;4;5;2;6;0;3;3;6;2;2.0;1.0;1;3;2;3;3;3;3;4;1;1
227;0;0;0;2;0;1;13;1;1;2;9;0;2;6;0;3;3;6;2;2.0;1.0;1;1;0;1;2;3;3;4;18;1
81;5;3;0;2;0;1;13;1;5;2;9;5;2;4;0;3;3;6;2;1.0;1.0;2;3;2;3;3;3;3;4;3;0
197;4;4;0;2;0;1;2;1;5;2;8;0;2;4;0;0;3;6;2;2.0;1.0;1;2;0;5;2;6;3;4;16;1
197;4;1;0;2;0;1;11;1;1;2;8;3;4;4;0;0;3;6;2;2.0;1.0;5;3;2;3;3;3;3;4;13;1
653;4;1;0;2;0;4;11;1;4;2;8;5;2;5;0;3;2;6;2;1.0;1.0;1;2;1;1;2;3;3;4;10;0
872;1;1;0;2;0;4;13;1;0;2;8;0;4;6;0;0;2;6;2;1.0;1.0;3;1;0;1;1;3;3;4;13;1
386;6;0;0;3;0;2;13;1;5;2;8;4;2;6;0;3;3;6;2;1.0;2.0;1;3;2;3;3;3;3;4;0;1
386;6;0;0;2;0;2;2;1;5;2;8;0;2;6;0;3;3;6;2;1.0;2.0;1;3;2;3;3;3;3;4;5;1
350;1;2;1;2;0;1;3;1;5;2;8;5;2;4;0;0;3;6;6;1.0;1.0;1;1;0;0;2;3;3;4;10;0
617;0;0;0;3;0;2;3;1;4;2;9;5;2;5;0;3;2;8;2;1.0;2.0;1;1;0;0;2;3;3;4;6;0
617;0;0;0;2;0;2;12;1;2;2;9;4;2;5;0;3;2;8;2;1.0;2.0;4;1;0;0;1;3;3;4;18;0
319;5;3;0;2;0;4;13;1;5;2;12;4;2;7;0;3;3;6;2;1.0;1.0;6;2;1;5;2;6;3;4;16;1
581;3;3;0;2;0;2;2;1;2;2;2;0;2;6;0;0;2;6;2;2.0;1.0;6;3;2;3;3;3;3;4;5;1
581;3;1;0;2;0;4;3;1;5;2;1;5;2;6;0;0;2;6;7;2.0;1.0;6;3;2;3;3;3;3;4;10;1
311;4;0;0;3;0;3;0;1;5;2;4;0;2;4;0;0;3;6;2;1.0;1.0;6;1;0;1;2;3;3;4;0;1
411;0;3;0;3;0;2;11;1;5;2;9;5;2;6;0;3;3;6;2;1.0;1.0;5;0;1;0;2;3;3;8;0;0
422;5;3;0;3;0;0;3;1;4;2;9;5;1;4;0;3;2;6;2;1.0;1.0;6;3;2;3;3;3;3;4;0;0
194;0;3;0;3;0;2;13;1;1;2;8;3;2;6;0;3;3;6;2;3.0;2.0;4;1;0;0;2;0;3;4;0;2
194;0;3;0;3;0;2;2;1;1;2;0;0;2;6;0;3;3;6;2;3.0;2.0;6;0;0;0;2;3;3;8;13;2
194;0;1;0;3;0;1;6;1;5;2;13;5;2;6;0;3;3;6;2;3.0;2.0;6;1;0;0;2;3;3;4;18;2
194;0;0;0;3;0;2;2;1;5;2;4;5;2;6;0;3;3;6;2;3.0;2.0;6;1;1;0;2;6;3;4;5;2
324;1;0;0;2;0;2;2;1;5;2;9;1;2;6;0;3;3;6;2;1.0;1.0;6;3;2;3;3;6;3;4;18;1
1034;6;0;0;2;0;4;7;3;3;2;9;0;2;4;0;3;3;6;7;2.0;1.0;6;0;0;5;2;0;3;5;6;0
1034;6;2;1;2;0;4;13;1;2;2;12;0;2;4;0;3;3;6;2;2.0;1.0;5;1;0;0;2;3;3;4;18;0
278;0;1;0;3;0;3;13;3;5;2;9;5;2;6;0;3;3;6;2;3.0;1.0;1;3;2;3;3;3;3;4;18;1
278;0;3;0;3;0;2;4;1;0;2;6;0;6;6;0;3;3;6;2;3.0;1.0;1;0;1;0;2;0;3;4;18;1
278;0;1;0;3;2;2;15;1;1;2;6;0;6;6;0;3;3;6;2;3.0;1.0;5;3;2;3;3;6;3;4;0;1
377;2;4;0;3;0;1;3;1;5;2;8;3;2;4;0;3;3;6;6;2.0;1.0;1;1;0;0;2;3;3;4;18;1
377;2;2;1;3;0;4;3;1;1;2;9;0;6;4;0;3;3;6;2;2.0;1.0;1;0;0;0;2;3;3;2;16;1
259;1;3;0;3;0;1;4;1;5;2;9;5;2;6;0;3;3;6;2;4.0;1.0;1;2;1;0;2;6;3;4;1;1
259;1;1;0;2;0;4;3;1;5;1;5;5;2;6;0;3;3;6;2;4.0;1.0;1;3;2;3;3;3;3;4;13;1
259;1;4;0;2;0;3;2;1;4;2;9;5;2;6;0;3;3;6;2;4.0;1.0;1;2;0;4;2;3;3;4;6;1
259;1;2;1;2;0;1;13;1;2;0;2;5;2;6;0;3;3;6;2;4.0;1.0;2;1;0;0;2;3;3;4;1;1
208;6;2;1;3;0;2;6;1;5;2;8;0;2;6;0;3;3;6;2;2.0;1.0;9;0;1;1;2;6;3;6;17;1
208;6;1;0;3;0;2;4;1;5;2;8;2;3;6;0;3;3;6;2;2.0;1.0;8;3;2;3;3;0;3;4;18;1
1007;5;0;0;3;0;0;11;3;5;2;8;2;4;6;0;0;3;6;6;1.0;1.0;1;1;0;0;2;3;3;4;18;1
16;3;4;0;3;0;2;2;1;1;2;12;0;3;6;0;3;0;6;2;3.0;2.0;1;1;0;0;2;6;3;4;3;1
16;3;4;0;2;0;0;4;1;1;2;12;0;2;6;0;3;0;6;2;3.0;2.0;1;1;0;0;2;3;3;4;18;1
16;3;2;1;2;0;2;6;1;5;2;9;2;2;6;0;3;0;6;2;3.0;2.0;1;3;2;3;3;3;3;4;8;1
16;3;2;1;3;2;0;5;1;5;2;12;2;2;6;0;3;0;6;2;3.0;2.0;1;1;0;0;2;3;3;4;13;1
356;3;0;0;2;0;2;13;1;3;2;12;0;0;6;0;3;3;6;0;2.0;1.0;1;3;2;3;3;3;3;4;17;1
356;3;1;0;2;0;1;4;1;2;2;12;2;2;6;0;3;3;6;2;2.0;1.0;1;1;0;1;2;6;3;4;1;1
980;3;1;0;2;0;1;13;3;2;2;12;0;2;4;0;3;3;5;2;2.0;1.0;1;3;2;3;3;3;3;4;1;1
980;3;3;0;2;0;2;4;1;1;2;12;3;0;4;0;3;3;5;6;2.0;1.0;1;3;2;3;3;3;3;4;19;1
664;4;1;0;2;2;3;14;1;5;2;12;2;2;4;0;0;2;6;2;1.0;2.0;1;1;0;0;1;3;3;4;18;1
664;4;1;0;1;0;3;3;1;1;2;2;2;2;4;0;0;2;6;2;1.0;2.0;1;3;2;3;3;6;3;4;0;1
598;4;0;0;2;0;2;2;1;2;2;12;0;2;6;0;3;2;6;2;1.0;4.0;5;1;0;1;2;3;3;4;0;2
598;4;0;0;2;0;3;3;2;1;2;4;2;2;6;0;3;2;6;6;1.0;4.0;1;0;0;4;2;3;3;6;13;2
598;4;0;0;2;0;1;6;1;5;2;9;3;2;6;0;3;2;6;6;1.0;4.0;9;3;2;3;3;3;3;4;9;2
598;4;0;0;2;0;1;10;3;4;2;12;2;2;6;0;3;2;6;2;1.0;4.0;5;1;1;0;2;1;3;4;1;2
693;3;0;0;2;0;2;13;1;5;2;8;2;2;4;0;0;2;3;2;2.0;1.0;1;1;1;0;2;0;3;4;13;1
693;3;1;0;3;0;2;13;1;5;2;4;6;2;4;0;0;2;3;6;2.0;1.0;1;3;2;3;3;3;3;4;11;1
983;3;1;0;2;2;2;0;1;0;2;4;3;2;5;0;3;3;6;6;2.0;1.0;1;3;2;3;3;6;3;4;1;1
983;3;4;0;2;0;2;3;1;5;2;12;2;2;5;0;3;3;6;2;2.0;1.0;1;1;0;1;2;3;3;4;0;1
113;2;1;0;2;2;2;3;2;4;2;3;2;2;4;0;3;3;6;2;3.0;1.0;1;1;1;0;2;3;3;4;11;1
113;2;3;0;5;0;1;3;1;5;2;8;4;2;4;0;3;3;6;2;3.0;1.0;1;3;2;3;3;3;3;4;12;1
113;2;0;0;2;0;2;0;1;1;2;2;0;2;4;0;3;3;6;6;3.0;1.0;1;1;0;1;2;3;3;4;4;1
956;3;1;0;2;0;3;15;2;2;2;3;0;3;6;0;3;3;6;2;2.0;1.0;1;1;1;0;2;6;3;4;16;1
956;3;0;0;2;0;0;4;1;4;2;8;5;2;6;0;3;3;6;2;2.0;1.0;1;3;2;3;3;6;3;4;0;1
61;3;0;0;3;0;1;15;1;1;2;12;2;4;4;0;3;3;6;2;2.0;1.0;5;1;0;1;2;3;3;4;13;1
61;3;4;0;3;0;1;4;1;0;2;8;0;2;4;0;3;3;6;0;2.0;1.0;2;0;1;1;2;3;3;4;1;1
988;3;0;0;3;0;2;10;1;1;2;8;2;3;6;0;3;3;6;2;1.0;1.0;5;3;2;3;3;6;3;4;17;1
332;3;1;0;2;0;2;15;1;5;2;12;3;8;5;0;3;3;6;2;2.0;1.0;5;1;0;4;2;3;3;4;18;0
332;3;1;0;2;0;2;3;1;0;2;8;0;0;5;0;3;3;6;7;2.0;1.0;2;1;0;0;2;6;3;4;16;0
98;5;3;0;2;0;4;3;1;5;2;9;0;2;6;0;3;3;6;2;1.0;1.0;1;0;0;0;2;3;3;8;18;1
855;0;0;0;2;0;4;13;1;5;2;12;2;2;6;0;3;2;6;2;2.0;1.0;1;1;0;0;2;3;3;4;18;1
855;0;1;0;2;2;4;2;1;1;2;8;3;2;6;0;3;2;6;2;2.0;1.0;1;3;2;3;3;3;3;4;13;1
415;1;2;1;2;0;6;2;1;2;2;8;0;3;6;0;3;3;6;2;3.0;1.0;1;2;0;1;2;3;3;4;0;1
415;1;0;0;2;0;2;3;1;5;2;8;5;2;6;0;3;3;6;6;3.0;1.0;4;1;0;0;2;3;3;4;17;1
415;1;1;0;2;0;1;2;1;2;2;12;2;0;6;0;3;3;6;2;3.0;1.0;1;3;2;3;3;3;3;4;13;1
943;6;1;0;3;0;2;3;1;5;2;2;0;2;4;0;3;3;6;2;2.0;1.0;1;3;2;3;3;3;3;4;19;1
943;6;1;0;2;0;1;6;1;5;2;4;0;2;4;0;3;3;6;2;2.0;1.0;1;1;1;1;2;3;3;4;11;1
873;2;4;0;1;2;2;13;1;0;2;8;3;2;6;0;0;3;6;2;1.0;1.0;1;1;0;1;2;3;3;4;12;0
140;3;1;0;2;0;4;3;1;5;2;2;0;2;4;0;0;3;3;6;2.0;1.0;1;1;0;0;2;6;3;4;0;0
140;3;0;0;2;0;1;3;1;5;2;8;0;2;4;0;0;3;3;2;2.0;1.0;9;2;1;0;2;3;3;4;14;0
564;0;1;0;3;0;1;3;1;5;2;8;5;2;5;0;3;3;6;6;2.0;1.0;1;3;2;3;3;3;3;4;4;1
564;0;1;0;1;2;4;13;1;5;2;9;2;2;5;0;3;3;6;2;2.0;1.0;1;1;0;0;2;6;3;4;1;1
767;2;2;1;3;0;0;3;1;2;2;8;2;2;5;0;3;2;6;0;1.0;1.0;4;3;2;3;3;3;3;4;0;1
346;1;3;0;2;0;4;13;1;2;2;9;0;2;6;0;3;3;6;2;2.0;1.0;1;1;0;1;2;0;3;4;17;1
346;1;3;0;2;0;2;12;1;1;2;8;3;2;6;0;3;3;6;2;2.0;1.0;1;3;2;3;3;3;3;4;5;1
93;2;3;0;2;2;2;13;1;1;2;8;3;2;3;0;3;3;6;2;2.0;1.0;1;0;1;0;2;3;3;6;1;1
93;2;1;0;0;0;2;13;1;5;2;12;2;2;3;0;3;3;6;2;2.0;1.0;1;1;1;0;2;3;3;4;16;1
1067;0;0;0;2;0;2;2;1;5;2;12;2;2;5;0;3;3;6;2;2.0;1.0;1;1;1;1;2;3;3;4;0;1
1067;0;1;0;2;0;4;11;1;4;2;9;2;2;5;0;3;3;6;7;2.0;1.0;1;1;0;1;2;3;3;4;18;1
484;4;0;0;2;0;0;11;1;5;2;2;2;2;6;3;3;3;6;0;2.0;2.0;9;3;2;3;3;3;3;4;17;1
484;4;0;0;2;0;1;13;3;5;2;2;3;2;6;0;3;3;6;2;2.0;2.0;1;1;0;2;2;3;3;4;18;1
965;6;0;0;2;0;3;13;1;1;2;9;3;2;4;0;3;3;6;0;1.0;1.0;1;3;2;3;3;3;3;4;16;1
992;3;1;0;2;0;4;2;1;5;2;8;2;0;4;0;3;3;6;2;2.0;2.0;1;1;0;0;1;3;3;4;4;1
992;3;0;0;2;0;0;3;1;2;2;8;2;0;4;0;3;3;6;2;2.0;2.0;1;3;2;3;3;0;3;4;6;1
465;6;0;0;2;0;0;11;1;5;2;12;2;2;4;0;3;3;6;2;3.0;1.0;1;3;2;3;3;3;3;4;0;0
465;6;3;0;2;2;1;3;3;1;2;9;2;2;4;0;3;3;6;7;3.0;1.0;1;1;0;0;2;0;3;4;9;0
465;6;0;0;2;0;6;13;1;3;2;2;0;2;4;0;3;3;6;2;3.0;1.0;5;3;2;3;3;3;3;4;18;0
1004;1;1;0;2;0;4;2;1;5;2;12;0;2;4;0;3;3;6;2;2.0;2.0;1;1;0;0;1;3;3;4;0;0
1004;1;1;0;2;2;1;6;1;5;2;12;4;2;4;0;3;3;6;2;2.0;2.0;3;2;1;0;2;3;3;4;1;0
1004;1;1;0;2;0;2;2;1;5;2;9;2;2;4;0;3;3;6;0;2.0;2.0;1;1;1;4;2;6;3;4;19;0
16;4;2;1;2;0;1;2;1;5;2;8;4;2;5;0;3;2;6;6;2.0;3.0;1;3;2;3;3;3;3;4;4;1
16;4;0;0;2;0;0;7;1;5;2;4;2;2;5;0;3;2;6;2;2.0;3.0;1;1;0;0;2;6;3;4;4;1
16;4;0;0;2;0;2;13;3;5;2;9;3;2;5;0;3;2;6;2;2.0;3.0;1;3;2;3;3;6;3;4;18;1
16;4;0;0;2;0;1;13;1;5;2;8;6;2;5;0;3;2;6;6;2.0;3.0;1;1;0;0;2;3;3;4;16;1
