Waktu;Hari;Kelompok_Umur_Pengemudi;Jenis_Kelamin_Pengemudi;Pendidikan;Hubungan_Pengemudi_Kendaraan;Pengalaman_Mengemudi;Jenis_Kendaraan;Pemilik_Kendaraan;Usia_Kendaraan;Kerusakan_Kendaraan;Lokasi_Kecelakaan;Jalur_atau_Median;Kondisi_Jalan;Jenis_Persimpangan;Jenis_Permukaan_Jalan;Kondisi_Permukaan_Jalan;Kondisi_Pencahayaan;Kondisi_Cuaca;Jenis_Tabrakan;Jumlah_Kendaraan_Terlibat;Jumlah_Korban;Pergerakan_Kendaraan;Kelas_Korban;Jenis_Kelamin_Korban;Kelompok_Umur_Korban;Keparahan_Korban;Pekerjaan_Korban;Kondisi_Korban;Pergerakan_Pejalan_Kaki;Penyebab_Kecelakaan;Tingkat_Keparahan_Kecelakaan
0.30532212885154064;0.16666666666666666;0.25;1.0;0.3333333333333333;0.0;0.16666666666666666;0.1875;1.0;1.0;1.0;0.6923076923076923;0.8333333333333333;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.9473684210526315;1
0.23062558356676005;0.6666666666666666;0.75;0.0;0.3333333333333333;0.0;0.5;0.1875;0.3333333333333333;0.0;1.0;0.46153846153846156;0.0;0.75;0.14285714285714285;0.0;1.0;1.0;0.75;0.3333333333333333;0.3333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.5;0.0;0.6666666666666666;0.5;0.75;0.5;0.894736842105263;1
0.23062558356676005;0.6666666666666666;0.0;0.0;0.16666666666666666;0.0;0.3333333333333333;0.1875;0.3333333333333333;0.2;1.0;0.46153846153846156;0.0;0.75;0.14285714285714285;0.0;1.0;1.0;0.75;0.8888888888888888;0.3333333333333333;0.0;0.08333333333333333;0.0;0.0;1.0;0.6666666666666666;0.5;0.75;1.0;0.9473684210526315;1
0.6013071895424836;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.3333333333333333;1.0;1.0;0.6153846153846154;0.5;0.25;0.7142857142857142;0.0;1.0;0.6666666666666666;0.75;0.4444444444444444;0.3333333333333333;0.3333333333333333;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.8421052631578947;1
0.6013071895424836;0.0;0.75;0.0;0.3333333333333333;0.0;0.5;0.1875;0.3333333333333333;0.2;1.0;0.6923076923076923;0.0;0.75;0.7142857142857142;0.0;1.0;0.6666666666666666;0.75;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.08333333333333333;0.3333333333333333;0.5;0.0;0.3333333333333333;0.5;0.75;0.5;0.21052631578947367;1
0.6013071895424836;0.0;0.75;0.0;0.3333333333333333;1.0;0.3333333333333333;0.1875;0.3333333333333333;1.0;1.0;0.6923076923076923;0.8333333333333333;0.25;0.7142857142857142;0.0;1.0;0.6666666666666666;0.75;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.3157894736842105;1
0.3604108309990663;0.3333333333333333;0.75;0.0;0.16666666666666666;0.0;0.5;0.1875;0.3333333333333333;1.0;0.5;0.38461538461538464;0.8333333333333333;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.7777777777777777;0.3333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.5;0.0;0.6666666666666666;0.0;0.75;0.5;0.05263157894736842;1
0.3604108309990663;0.3333333333333333;0.25;0.0;0.16666666666666666;0.0;0.5;0.25;0.3333333333333333;0.8;1.0;0.6923076923076923;0.8333333333333333;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.3157894736842105;1
0.6591970121381886;0.3333333333333333;0.25;0.0;0.3333333333333333;1.0;0.3333333333333333;0.1875;0.3333333333333333;0.4;0.0;0.15384615384615385;0.8333333333333333;0.25;0.8571428571428571;0.0;1.0;0.6666666666666666;0.75;0.2222222222222222;0.3333333333333333;0.3333333333333333;0.08333333333333333;0.3333333333333333;0.5;0.2;0.6666666666666666;0.5;0.75;0.5;0.05263157894736842;1
0.6591970121381886;0.3333333333333333;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.1875;0.3333333333333333;1.0;1.0;0.6153846153846154;0.0;0.25;0.8571428571428571;0.0;1.0;0.6666666666666666;0.75;0.7777777777777777;0.3333333333333333;0.3333333333333333;0.08333333333333333;0.3333333333333333;0.0;0.0;0.6666666666666666;0.5;0.75;0.5;0.8421052631578947;1
0.9635854341736695;0.5;0.0;0.0;0.3333333333333333;0.0;0.6666666666666666;0.3125;0.3333333333333333;1.0;1.0;0.6153846153846154;0.3333333333333333;0.375;0.5714285714285714;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;0.0;0.0;1.0;0.6666666666666666;1.0;0.75;0.75;0.9473684210526315;1
0.9635854341736695;0.5;0.0;0.0;0.3333333333333333;0.0;0.6666666666666666;0.375;1.0;1.0;1.0;0.6153846153846154;0.3333333333333333;0.5;0.5714285714285714;0.5;1.0;1.0;0.75;0.6666666666666666;0.3333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.0;1.0;0.6666666666666666;0.5;0.75;0.5;0.0;1
0.2689075630252101;0.0;0.25;0.0;0.3333333333333333;0.0;0.3333333333333333;0.9375;0.3333333333333333;0.2;1.0;0.9230769230769231;0.0;0.375;0.5714285714285714;0.0;1.0;1.0;0.75;0.2222222222222222;0.0;0.0;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;1.0;0.75;0.5;0.0;0
0.06349206349206349;0.0;0.25;0.0;0.3333333333333333;0.0;0.0;0.6875;0.3333333333333333;0.2;1.0;0.9230769230769231;0.0;0.25;0.7142857142857142;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.47368421052631576;1
0.06349206349206349;0.0;0.25;0.0;0.6666666666666666;0.0;0.5;0.4375;0.3333333333333333;1.0;1.0;0.6923076923076923;0.3333333333333333;0.25;0.7142857142857142;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.5;0.0;0.6666666666666666;1.0;0.75;0.5;0.9473684210526315;1
0.46031746031746035;1.0;0.0;0.0;0.3333333333333333;0.0;0.5;0.6875;0.3333333333333333;1.0;1.0;0.9230769230769231;0.3333333333333333;0.25;0.7142857142857142;0.0;1.0;1.0;0.75;0.0;0.3333333333333333;0.0;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.0;1
0.46031746031746035;1.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.1875;0.3333333333333333;0.6000000000000001;1.0;0.9230769230769231;0.0;0.0;0.7142857142857142;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.0;0.0;0.3333333333333333;0.5;0.75;0.5;0.05263157894736842;1
0.5088702147525677;0.8333333333333333;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;0.1875;0.3333333333333333;0.4;1.0;0.9230769230769231;0.3333333333333333;0.25;0.0;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.5;0.8;0.6666666666666666;1.0;0.75;0.5;1.0;1
0.5088702147525677;0.8333333333333333;0.25;0.0;0.3333333333333333;0.0;0.3333333333333333;0.125;1.0;0.4;1.0;0.9230769230769231;0.0;0.25;0.0;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.0;0.75;0.5;0.21052631578947367;1
0.11297852474323063;0.6666666666666666;0.75;0.0;0.5;0.0;0.16666666666666666;0.75;0.3333333333333333;0.2;1.0;0.9230769230769231;0.5;0.0;0.8571428571428571;0.0;1.0;1.0;0.75;0.7777777777777777;0.3333333333333333;0.6666666666666667;0.08333333333333333;0.3333333333333333;0.0;0.2;0.6666666666666666;0.16666666666666666;0.75;0.5;0.21052631578947367;1
0.11297852474323063;0.6666666666666666;0.25;0.0;0.5;0.6666666666666666;0.3333333333333333;0.1875;0.3333333333333333;1.0;1.0;0.9230769230769231;0.3333333333333333;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.6666666666666667;0.08333333333333333;0.3333333333333333;0.0;0.2;0.6666666666666666;0.0;0.75;0.5;0.9473684210526315;1
0.11297852474323063;0.6666666666666666;0.25;0.0;0.3333333333333333;0.0;0.6666666666666666;0.6875;0.3333333333333333;0.2;1.0;0.15384615384615385;0.3333333333333333;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.6666666666666666;0.3333333333333333;0.6666666666666667;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.8421052631578947;1
0.11297852474323063;0.6666666666666666;0.0;1.0;0.3333333333333333;0.0;0.3333333333333333;0.1875;0.3333333333333333;0.4;1.0;0.9230769230769231;0.0;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.6666666666666667;0.08333333333333333;0.6666666666666666;0.5;0.0;0.6666666666666666;0.0;0.75;0.5;0.5789473684210527;1
0.20728291316526612;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.3333333333333333;0.3125;0.6666666666666666;0.2;1.0;0.3076923076923077;0.3333333333333333;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.0;0.3333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.0;0.2;0.6666666666666666;0.5;0.75;0.5;0.894736842105263;1
0.20728291316526612;0.16666666666666666;0.25;0.0;0.3333333333333333;0.0;0.3333333333333333;0.1875;0.3333333333333333;1.0;1.0;0.6923076923076923;0.5;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.0;0.75;0.5;0.9473684210526315;1
0.161531279178338;0.8333333333333333;0.0;1.0;0.3333333333333333;0.0;0.6666666666666666;0.1875;1.0;0.8;1.0;0.9230769230769231;0.3333333333333333;0.25;1.0;0.0;0.0;1.0;0.375;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.0;0.75;0.5;0.0;1
0.161531279178338;0.8333333333333333;0.75;0.0;0.3333333333333333;0.0;0.0;0.8125;0.3333333333333333;1.0;1.0;0.6153846153846154;0.3333333333333333;0.25;1.0;0.5;0.0;1.0;0.375;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.0;0.0;0.6666666666666666;0.0;0.75;0.5;0.3157894736842105;1
0.1531279178338002;0.0;0.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.1875;0.3333333333333333;1.0;1.0;0.3076923076923077;1.0;0.25;0.5714285714285714;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.0;1
0.1531279178338002;0.0;0.25;0.0;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.3076923076923077;0.5;0.25;0.5714285714285714;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.5789473684210527;1
0.38375350140056025;0.3333333333333333;0.25;0.0;0.3333333333333333;0.0;0.3333333333333333;0.1875;0.3333333333333333;1.0;1.0;0.9230769230769231;0.3333333333333333;0.25;0.5714285714285714;0.0;1.0;1.0;0.75;0.6666666666666666;0.3333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.0;1.0;0.6666666666666666;0.3333333333333333;0.75;0.5;0.21052631578947367;1
0.38375350140056025;0.3333333333333333;0.25;0.0;0.5;0.0;0.3333333333333333;0.3125;0.6666666666666666;0.8;1.0;0.23076923076923078;0.3333333333333333;0.25;0.5714285714285714;0.0;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.3684210526315789;1
0.46591970121381887;1.0;0.5;0.5;0.3333333333333333;0.0;0.3333333333333333;0.3125;0.3333333333333333;1.0;1.0;0.6153846153846154;0.6666666666666666;0.25;0.8571428571428571;0.75;1.0;1.0;0.75;0.2222222222222222;0.3333333333333333;0.0;0.08333333333333333;0.6666666666666666;0.5;0.8;0.6666666666666666;1.0;0.75;0.5;0.47368421052631576;1
